Histogram,T1:,20.2,T2:,19.1,Bin Width: (ps),500
Histo t1,Histo t2,Difference
104.0,182.0,78.0
116.0,142.0,26.0
91.0,166.0,75.0
122.0,155.0,33.0
103.0,163.0,60.0
124.0,154.0,30.0
97.0,161.0,64.0
121.0,148.0,27.0
120.0,166.0,46.0
113.0,154.0,41.0
96.0,154.0,58.0
98.0,164.0,66.0
87.0,192.0,105.0
103.0,157.0,54.0
105.0,167.0,62.0
97.0,171.0,74.0
112.0,161.0,49.0
121.0,163.0,42.0
110.0,160.0,50.0
98.0,160.0,62.0
125.0,155.0,30.0
101.0,159.0,58.0
97.0,152.0,55.0
115.0,173.0,58.0
107.0,171.0,64.0
97.0,179.0,82.0
113.0,177.0,64.0
125.0,182.0,57.0
104.0,154.0,50.0
102.0,172.0,70.0
124.0,152.0,28.0
102.0,155.0,53.0
110.0,147.0,37.0
99.0,155.0,56.0
97.0,167.0,70.0
119.0,166.0,47.0
111.0,159.0,48.0
130.0,183.0,53.0
126.0,163.0,37.0
111.0,152.0,41.0
101.0,156.0,55.0
121.0,155.0,34.0
130.0,175.0,45.0
116.0,148.0,32.0
108.0,179.0,71.0
117.0,143.0,26.0
104.0,181.0,77.0
98.0,142.0,44.0
124.0,177.0,53.0
119.0,144.0,25.0
96.0,181.0,85.0
110.0,158.0,48.0
107.0,171.0,64.0
116.0,161.0,45.0
108.0,173.0,65.0
97.0,191.0,94.0
108.0,144.0,36.0
109.0,150.0,41.0
98.0,183.0,85.0
121.0,165.0,44.0
113.0,169.0,56.0
113.0,148.0,35.0
84.0,160.0,76.0
95.0,168.0,73.0
105.0,165.0,60.0
111.0,138.0,27.0
114.0,161.0,47.0
114.0,166.0,52.0
100.0,161.0,61.0
109.0,173.0,64.0
106.0,150.0,44.0
119.0,173.0,54.0
95.0,174.0,79.0
91.0,164.0,73.0
112.0,165.0,53.0
120.0,163.0,43.0
114.0,166.0,52.0
115.0,161.0,46.0
104.0,157.0,53.0
106.0,163.0,57.0
111.0,139.0,28.0
113.0,181.0,68.0
111.0,161.0,50.0
112.0,181.0,69.0
100.0,167.0,67.0
111.0,158.0,47.0
117.0,168.0,51.0
123.0,126.0,3.0
98.0,161.0,63.0
97.0,161.0,64.0
107.0,168.0,61.0
115.0,163.0,48.0
118.0,137.0,19.0
101.0,167.0,66.0
104.0,163.0,59.0
95.0,169.0,74.0
113.0,169.0,56.0
122.0,173.0,51.0
91.0,167.0,76.0
112.0,172.0,60.0
122.0,164.0,42.0
105.0,154.0,49.0
103.0,159.0,56.0
94.0,185.0,91.0
125.0,166.0,41.0
93.0,177.0,84.0
107.0,137.0,30.0
115.0,161.0,46.0
119.0,161.0,42.0
130.0,140.0,10.0
92.0,174.0,82.0
109.0,149.0,40.0
82.0,164.0,82.0
105.0,156.0,51.0
111.0,161.0,50.0
117.0,155.0,38.0
108.0,158.0,50.0
93.0,148.0,55.0
111.0,160.0,49.0
96.0,161.0,65.0
98.0,157.0,59.0
107.0,162.0,55.0
108.0,172.0,64.0
112.0,165.0,53.0
98.0,158.0,60.0
118.0,150.0,32.0
93.0,191.0,98.0
120.0,174.0,54.0
102.0,180.0,78.0
105.0,157.0,52.0
97.0,168.0,71.0
117.0,173.0,56.0
130.0,161.0,31.0
115.0,153.0,38.0
112.0,160.0,48.0
106.0,154.0,48.0
98.0,164.0,66.0
107.0,174.0,67.0
109.0,169.0,60.0
101.0,168.0,67.0
112.0,154.0,42.0
106.0,161.0,55.0
119.0,138.0,19.0
104.0,154.0,50.0
120.0,163.0,43.0
106.0,165.0,59.0
107.0,150.0,43.0
97.0,162.0,65.0
115.0,157.0,42.0
125.0,169.0,44.0
119.0,158.0,39.0
126.0,150.0,24.0
83.0,161.0,78.0
112.0,158.0,46.0
98.0,164.0,66.0
103.0,167.0,64.0
103.0,162.0,59.0
106.0,176.0,70.0
91.0,147.0,56.0
100.0,168.0,68.0
117.0,136.0,19.0
112.0,156.0,44.0
116.0,167.0,51.0
98.0,173.0,75.0
126.0,170.0,44.0
111.0,175.0,64.0
95.0,165.0,70.0
116.0,175.0,59.0
96.0,156.0,60.0
120.0,180.0,60.0
125.0,164.0,39.0
114.0,163.0,49.0
97.0,143.0,46.0
113.0,161.0,48.0
107.0,154.0,47.0
113.0,162.0,49.0
107.0,161.0,54.0
96.0,174.0,78.0
105.0,176.0,71.0
93.0,166.0,73.0
104.0,162.0,58.0
115.0,168.0,53.0
110.0,170.0,60.0
107.0,180.0,73.0
110.0,171.0,61.0
125.0,177.0,52.0
124.0,158.0,34.0
106.0,151.0,45.0
115.0,162.0,47.0
115.0,194.0,79.0
118.0,171.0,53.0
101.0,158.0,57.0
121.0,142.0,21.0
129.0,155.0,26.0
113.0,162.0,49.0
101.0,152.0,51.0
105.0,162.0,57.0
102.0,154.0,52.0
118.0,167.0,49.0
111.0,172.0,61.0
127.0,186.0,59.0
105.0,160.0,55.0
106.0,152.0,46.0
100.0,158.0,58.0
112.0,167.0,55.0
122.0,156.0,34.0
106.0,170.0,64.0
125.0,169.0,44.0
101.0,160.0,59.0
120.0,148.0,28.0
120.0,173.0,53.0
124.0,163.0,39.0
105.0,160.0,55.0
93.0,176.0,83.0
110.0,165.0,55.0
117.0,152.0,35.0
105.0,171.0,66.0
133.0,163.0,30.0
107.0,173.0,66.0
105.0,177.0,72.0
102.0,157.0,55.0
108.0,142.0,34.0
113.0,166.0,53.0
105.0,171.0,66.0
112.0,158.0,46.0
89.0,149.0,60.0
122.0,153.0,31.0
112.0,137.0,25.0
108.0,134.0,26.0
112.0,168.0,56.0
119.0,159.0,40.0
116.0,161.0,45.0
133.0,174.0,41.0
133.0,158.0,25.0
114.0,163.0,49.0
102.0,187.0,85.0
112.0,162.0,50.0
91.0,165.0,74.0
114.0,163.0,49.0
89.0,164.0,75.0
110.0,159.0,49.0
92.0,160.0,68.0
128.0,162.0,34.0
121.0,165.0,44.0
116.0,160.0,44.0
104.0,162.0,58.0
117.0,141.0,24.0
110.0,168.0,58.0
116.0,159.0,43.0
118.0,154.0,36.0
120.0,177.0,57.0
97.0,165.0,68.0
123.0,142.0,19.0
102.0,160.0,58.0
113.0,137.0,24.0
106.0,134.0,28.0
106.0,191.0,85.0
110.0,176.0,66.0
106.0,171.0,65.0
110.0,168.0,58.0
119.0,159.0,40.0
100.0,167.0,67.0
108.0,151.0,43.0
119.0,166.0,47.0
107.0,146.0,39.0
112.0,185.0,73.0
121.0,178.0,57.0
98.0,149.0,51.0
114.0,165.0,51.0
125.0,158.0,33.0
115.0,143.0,28.0
114.0,159.0,45.0
96.0,159.0,63.0
95.0,141.0,46.0
107.0,166.0,59.0
113.0,134.0,21.0
102.0,154.0,52.0
100.0,137.0,37.0
106.0,166.0,60.0
113.0,168.0,55.0
109.0,155.0,46.0
105.0,146.0,41.0
92.0,151.0,59.0
121.0,175.0,54.0
120.0,171.0,51.0
117.0,165.0,48.0
108.0,146.0,38.0
95.0,164.0,69.0
123.0,160.0,37.0
106.0,162.0,56.0
101.0,157.0,56.0
116.0,184.0,68.0
106.0,141.0,35.0
111.0,169.0,58.0
112.0,159.0,47.0
124.0,175.0,51.0
102.0,172.0,70.0
116.0,133.0,17.0
112.0,167.0,55.0
116.0,154.0,38.0
119.0,163.0,44.0
97.0,169.0,72.0
104.0,172.0,68.0
110.0,170.0,60.0
93.0,146.0,53.0
106.0,160.0,54.0
112.0,162.0,50.0
124.0,168.0,44.0
121.0,179.0,58.0
101.0,171.0,70.0
96.0,170.0,74.0
131.0,149.0,18.0
107.0,165.0,58.0
91.0,162.0,71.0
118.0,158.0,40.0
105.0,174.0,69.0
116.0,152.0,36.0
118.0,175.0,57.0
132.0,156.0,24.0
115.0,161.0,46.0
109.0,177.0,68.0
126.0,154.0,28.0
98.0,142.0,44.0
118.0,149.0,31.0
99.0,168.0,69.0
133.0,150.0,17.0
97.0,155.0,58.0
114.0,166.0,52.0
94.0,176.0,82.0
140.0,159.0,19.0
131.0,155.0,24.0
119.0,171.0,52.0
136.0,175.0,39.0
124.0,174.0,50.0
103.0,159.0,56.0
126.0,161.0,35.0
115.0,171.0,56.0
123.0,176.0,53.0
96.0,150.0,54.0
102.0,162.0,60.0
106.0,176.0,70.0
99.0,156.0,57.0
122.0,156.0,34.0
110.0,151.0,41.0
124.0,140.0,16.0
120.0,157.0,37.0
103.0,165.0,62.0
118.0,159.0,41.0
103.0,170.0,67.0
97.0,187.0,90.0
98.0,159.0,61.0
94.0,160.0,66.0
98.0,189.0,91.0
98.0,184.0,86.0
86.0,151.0,65.0
122.0,158.0,36.0
104.0,169.0,65.0
106.0,173.0,67.0
120.0,175.0,55.0
100.0,185.0,85.0
117.0,169.0,52.0
112.0,146.0,34.0
109.0,161.0,52.0
103.0,151.0,48.0
104.0,151.0,47.0
116.0,163.0,47.0
107.0,145.0,38.0
111.0,170.0,59.0
116.0,153.0,37.0
110.0,156.0,46.0
125.0,167.0,42.0
111.0,160.0,49.0
120.0,151.0,31.0
117.0,181.0,64.0
116.0,154.0,38.0
122.0,175.0,53.0
112.0,170.0,58.0
104.0,168.0,64.0
110.0,160.0,50.0
116.0,162.0,46.0
98.0,150.0,52.0
100.0,177.0,77.0
101.0,167.0,66.0
109.0,154.0,45.0
125.0,173.0,48.0
131.0,165.0,34.0
106.0,170.0,64.0
119.0,163.0,44.0
115.0,175.0,60.0
104.0,161.0,57.0
99.0,163.0,64.0
102.0,166.0,64.0
122.0,160.0,38.0
103.0,133.0,30.0
127.0,166.0,39.0
117.0,151.0,34.0
109.0,158.0,49.0
118.0,163.0,45.0
102.0,157.0,55.0
92.0,157.0,65.0
123.0,184.0,61.0
102.0,140.0,38.0
91.0,184.0,93.0
110.0,155.0,45.0
124.0,168.0,44.0
85.0,159.0,74.0
102.0,164.0,62.0
107.0,171.0,64.0
109.0,165.0,56.0
118.0,174.0,56.0
97.0,164.0,67.0
123.0,145.0,22.0
101.0,167.0,66.0
116.0,165.0,49.0
113.0,158.0,45.0
91.0,156.0,65.0
117.0,150.0,33.0
118.0,154.0,36.0
131.0,152.0,21.0
106.0,150.0,44.0
103.0,183.0,80.0
105.0,171.0,66.0
108.0,133.0,25.0
101.0,194.0,93.0
106.0,159.0,53.0
119.0,150.0,31.0
124.0,173.0,49.0
129.0,159.0,30.0
133.0,160.0,27.0
100.0,160.0,60.0
112.0,163.0,51.0
115.0,180.0,65.0
100.0,145.0,45.0
116.0,156.0,40.0
101.0,162.0,61.0
132.0,161.0,29.0
128.0,182.0,54.0
110.0,170.0,60.0
111.0,156.0,45.0
106.0,144.0,38.0
118.0,164.0,46.0
103.0,153.0,50.0
116.0,168.0,52.0
111.0,171.0,60.0
108.0,160.0,52.0
109.0,164.0,55.0
105.0,209.0,104.0
112.0,179.0,67.0
128.0,174.0,46.0
113.0,176.0,63.0
103.0,174.0,71.0
111.0,179.0,68.0
108.0,158.0,50.0
92.0,148.0,56.0
98.0,178.0,80.0
115.0,156.0,41.0
100.0,166.0,66.0
90.0,168.0,78.0
119.0,159.0,40.0
113.0,152.0,39.0
124.0,164.0,40.0
115.0,169.0,54.0
92.0,171.0,79.0
106.0,171.0,65.0
112.0,151.0,39.0
104.0,177.0,73.0
93.0,162.0,69.0
113.0,151.0,38.0
114.0,167.0,53.0
127.0,171.0,44.0
124.0,174.0,50.0
98.0,167.0,69.0
102.0,142.0,40.0
114.0,164.0,50.0
89.0,150.0,61.0
103.0,181.0,78.0
111.0,173.0,62.0
93.0,143.0,50.0
104.0,148.0,44.0
117.0,166.0,49.0
121.0,161.0,40.0
120.0,156.0,36.0
104.0,152.0,48.0
108.0,175.0,67.0
104.0,152.0,48.0
102.0,165.0,63.0
117.0,174.0,57.0
97.0,140.0,43.0
121.0,155.0,34.0
108.0,192.0,84.0
103.0,149.0,46.0
128.0,182.0,54.0
111.0,172.0,61.0
118.0,144.0,26.0
108.0,175.0,67.0
94.0,139.0,45.0
115.0,154.0,39.0
115.0,170.0,55.0
132.0,152.0,20.0
115.0,145.0,30.0
97.0,162.0,65.0
129.0,127.0,2.0
112.0,143.0,31.0
104.0,149.0,45.0
113.0,179.0,66.0
107.0,184.0,77.0
103.0,165.0,62.0
98.0,158.0,60.0
114.0,161.0,47.0
122.0,165.0,43.0
99.0,168.0,69.0
118.0,183.0,65.0
125.0,156.0,31.0
81.0,149.0,68.0
115.0,149.0,34.0
112.0,147.0,35.0
99.0,146.0,47.0
105.0,175.0,70.0
125.0,155.0,30.0
113.0,171.0,58.0
119.0,170.0,51.0
104.0,168.0,64.0
123.0,172.0,49.0
133.0,145.0,12.0
107.0,150.0,43.0
120.0,166.0,46.0
106.0,125.0,19.0
105.0,157.0,52.0
78.0,167.0,89.0
108.0,168.0,60.0
120.0,176.0,56.0
116.0,184.0,68.0
120.0,154.0,34.0
124.0,171.0,47.0
106.0,183.0,77.0
111.0,179.0,68.0
109.0,157.0,48.0
112.0,160.0,48.0
111.0,168.0,57.0
105.0,165.0,60.0
110.0,129.0,19.0
119.0,170.0,51.0
98.0,163.0,65.0
111.0,173.0,62.0
117.0,163.0,46.0
114.0,152.0,38.0
105.0,148.0,43.0
117.0,180.0,63.0
113.0,181.0,68.0
112.0,192.0,80.0
117.0,152.0,35.0
91.0,146.0,55.0
121.0,135.0,14.0
93.0,150.0,57.0
104.0,178.0,74.0
108.0,165.0,57.0
88.0,186.0,98.0
107.0,167.0,60.0
112.0,151.0,39.0
121.0,182.0,61.0
122.0,138.0,16.0
123.0,160.0,37.0
117.0,170.0,53.0
92.0,162.0,70.0
140.0,154.0,14.0
111.0,169.0,58.0
106.0,157.0,51.0
111.0,170.0,59.0
118.0,135.0,17.0
122.0,155.0,33.0
101.0,158.0,57.0
126.0,152.0,26.0
129.0,191.0,62.0
128.0,185.0,57.0
112.0,177.0,65.0
150.0,170.0,20.0
97.0,162.0,65.0
96.0,159.0,63.0
96.0,168.0,72.0
99.0,173.0,74.0
104.0,147.0,43.0
101.0,146.0,45.0
99.0,157.0,58.0
123.0,184.0,61.0
94.0,172.0,78.0
116.0,156.0,40.0
100.0,170.0,70.0
115.0,160.0,45.0
120.0,160.0,40.0
115.0,157.0,42.0
109.0,168.0,59.0
103.0,159.0,56.0
106.0,166.0,60.0
120.0,151.0,31.0
104.0,168.0,64.0
127.0,171.0,44.0
127.0,164.0,37.0
108.0,151.0,43.0
118.0,154.0,36.0
118.0,134.0,16.0
103.0,175.0,72.0
105.0,139.0,34.0
112.0,154.0,42.0
107.0,153.0,46.0
103.0,171.0,68.0
101.0,165.0,64.0
96.0,166.0,70.0
104.0,172.0,68.0
134.0,157.0,23.0
121.0,166.0,45.0
113.0,167.0,54.0
88.0,155.0,67.0
108.0,156.0,48.0
117.0,153.0,36.0
122.0,174.0,52.0
95.0,138.0,43.0
118.0,153.0,35.0
118.0,156.0,38.0
133.0,176.0,43.0
121.0,133.0,12.0
100.0,142.0,42.0
86.0,194.0,108.0
104.0,171.0,67.0
99.0,151.0,52.0
124.0,175.0,51.0
112.0,157.0,45.0
96.0,169.0,73.0
98.0,163.0,65.0
111.0,179.0,68.0
101.0,187.0,86.0
109.0,158.0,49.0
104.0,173.0,69.0
118.0,151.0,33.0
113.0,158.0,45.0
93.0,158.0,65.0
118.0,160.0,42.0
126.0,173.0,47.0
116.0,166.0,50.0
90.0,167.0,77.0
132.0,184.0,52.0
106.0,153.0,47.0
125.0,183.0,58.0
94.0,161.0,67.0
117.0,163.0,46.0
104.0,157.0,53.0
133.0,175.0,42.0
95.0,150.0,55.0
123.0,161.0,38.0
110.0,170.0,60.0
127.0,153.0,26.0
128.0,168.0,40.0
102.0,138.0,36.0
108.0,154.0,46.0
101.0,160.0,59.0
112.0,167.0,55.0
113.0,157.0,44.0
102.0,170.0,68.0
103.0,166.0,63.0
91.0,154.0,63.0
122.0,165.0,43.0
124.0,174.0,50.0
122.0,155.0,33.0
123.0,156.0,33.0
117.0,158.0,41.0
122.0,159.0,37.0
111.0,162.0,51.0
112.0,183.0,71.0
103.0,161.0,58.0
103.0,182.0,79.0
88.0,145.0,57.0
94.0,170.0,76.0
111.0,158.0,47.0
101.0,170.0,69.0
109.0,168.0,59.0
110.0,166.0,56.0
132.0,165.0,33.0
111.0,159.0,48.0
109.0,195.0,86.0
106.0,155.0,49.0
106.0,154.0,48.0
102.0,168.0,66.0
111.0,173.0,62.0
112.0,147.0,35.0
106.0,160.0,54.0
115.0,181.0,66.0
108.0,173.0,65.0
105.0,183.0,78.0
125.0,158.0,33.0
105.0,162.0,57.0
108.0,182.0,74.0
109.0,175.0,66.0
121.0,179.0,58.0
125.0,166.0,41.0
101.0,173.0,72.0
100.0,167.0,67.0
103.0,152.0,49.0
126.0,180.0,54.0
103.0,161.0,58.0
116.0,167.0,51.0
98.0,154.0,56.0
118.0,175.0,57.0
124.0,151.0,27.0
105.0,158.0,53.0
119.0,149.0,30.0
109.0,161.0,52.0
127.0,136.0,9.0
107.0,169.0,62.0
116.0,183.0,67.0
105.0,185.0,80.0
112.0,173.0,61.0
114.0,164.0,50.0
117.0,149.0,32.0
101.0,148.0,47.0
106.0,159.0,53.0
108.0,189.0,81.0
110.0,172.0,62.0
115.0,185.0,70.0
96.0,163.0,67.0
130.0,157.0,27.0
114.0,148.0,34.0
113.0,186.0,73.0
104.0,146.0,42.0
104.0,182.0,78.0
106.0,156.0,50.0
111.0,173.0,62.0
120.0,173.0,53.0
107.0,176.0,69.0
99.0,144.0,45.0
94.0,157.0,63.0
99.0,157.0,58.0
108.0,190.0,82.0
103.0,171.0,68.0
96.0,156.0,60.0
114.0,162.0,48.0
120.0,153.0,33.0
121.0,156.0,35.0
129.0,162.0,33.0
121.0,155.0,34.0
99.0,180.0,81.0
116.0,146.0,30.0
90.0,173.0,83.0
116.0,168.0,52.0
115.0,156.0,41.0
113.0,174.0,61.0
108.0,144.0,36.0
112.0,151.0,39.0
118.0,159.0,41.0
108.0,145.0,37.0
93.0,172.0,79.0
113.0,168.0,55.0
112.0,148.0,36.0
99.0,162.0,63.0
122.0,155.0,33.0
123.0,172.0,49.0
101.0,177.0,76.0
116.0,144.0,28.0
95.0,166.0,71.0
106.0,170.0,64.0
118.0,160.0,42.0
95.0,152.0,57.0
99.0,151.0,52.0
93.0,153.0,60.0
98.0,160.0,62.0
108.0,144.0,36.0
108.0,173.0,65.0
116.0,188.0,72.0
100.0,159.0,59.0
125.0,175.0,50.0
127.0,181.0,54.0
86.0,165.0,79.0
108.0,167.0,59.0
98.0,151.0,53.0
110.0,152.0,42.0
110.0,160.0,50.0
123.0,159.0,36.0
107.0,147.0,40.0
126.0,162.0,36.0
99.0,169.0,70.0
116.0,149.0,33.0
103.0,180.0,77.0
113.0,149.0,36.0
117.0,162.0,45.0
103.0,150.0,47.0
118.0,186.0,68.0
113.0,162.0,49.0
118.0,165.0,47.0
118.0,161.0,43.0
115.0,177.0,62.0
114.0,158.0,44.0
100.0,186.0,86.0
113.0,142.0,29.0
101.0,159.0,58.0
100.0,163.0,63.0
118.0,143.0,25.0
106.0,147.0,41.0
107.0,144.0,37.0
116.0,146.0,30.0
98.0,173.0,75.0
120.0,135.0,15.0
110.0,155.0,45.0
112.0,184.0,72.0
98.0,176.0,78.0
109.0,154.0,45.0
109.0,184.0,75.0
106.0,166.0,60.0
91.0,162.0,71.0
111.0,164.0,53.0
107.0,162.0,55.0
123.0,147.0,24.0
119.0,179.0,60.0
107.0,150.0,43.0
103.0,175.0,72.0
106.0,169.0,63.0
119.0,151.0,32.0
95.0,153.0,58.0
98.0,190.0,92.0
97.0,172.0,75.0
107.0,168.0,61.0
130.0,158.0,28.0
108.0,160.0,52.0
92.0,166.0,74.0
113.0,161.0,48.0
112.0,150.0,38.0
103.0,184.0,81.0
98.0,157.0,59.0
103.0,179.0,76.0
128.0,159.0,31.0
107.0,174.0,67.0
129.0,170.0,41.0
110.0,147.0,37.0
119.0,165.0,46.0
108.0,179.0,71.0
104.0,172.0,68.0
103.0,162.0,59.0
100.0,151.0,51.0
112.0,173.0,61.0
97.0,173.0,76.0
109.0,151.0,42.0
108.0,146.0,38.0
117.0,168.0,51.0
105.0,147.0,42.0
129.0,173.0,44.0
