Histogram,T1:,17.83,T2:,18.5,Bin Width: (ps),100
Histo t1,Histo t2,Difference
24.0,24.0,0.0
14.0,19.0,5.0
27.0,15.0,12.0
21.0,18.0,3.0
20.0,23.0,3.0
24.0,12.0,12.0
21.0,13.0,8.0
15.0,17.0,2.0
19.0,17.0,2.0
23.0,16.0,7.0
19.0,16.0,3.0
23.0,21.0,2.0
16.0,19.0,3.0
37.0,12.0,25.0
18.0,18.0,0.0
27.0,18.0,9.0
21.0,16.0,5.0
32.0,15.0,17.0
29.0,13.0,16.0
15.0,21.0,6.0
24.0,18.0,6.0
20.0,19.0,1.0
34.0,13.0,21.0
23.0,21.0,2.0
19.0,11.0,8.0
36.0,19.0,17.0
34.0,16.0,18.0
32.0,22.0,10.0
22.0,11.0,11.0
28.0,22.0,6.0
37.0,20.0,17.0
27.0,17.0,10.0
32.0,23.0,9.0
31.0,19.0,12.0
18.0,17.0,1.0
23.0,22.0,1.0
21.0,26.0,5.0
26.0,32.0,6.0
26.0,24.0,2.0
37.0,34.0,3.0
26.0,18.0,8.0
23.0,18.0,5.0
31.0,22.0,9.0
25.0,24.0,1.0
18.0,17.0,1.0
31.0,33.0,2.0
43.0,18.0,25.0
32.0,20.0,12.0
34.0,22.0,12.0
26.0,24.0,2.0
31.0,24.0,7.0
30.0,29.0,1.0
30.0,26.0,4.0
32.0,25.0,7.0
41.0,27.0,14.0
33.0,21.0,12.0
30.0,26.0,4.0
36.0,17.0,19.0
38.0,19.0,19.0
36.0,22.0,14.0
29.0,24.0,5.0
28.0,23.0,5.0
32.0,28.0,4.0
35.0,27.0,8.0
45.0,22.0,23.0
28.0,21.0,7.0
38.0,34.0,4.0
40.0,22.0,18.0
38.0,31.0,7.0
31.0,26.0,5.0
33.0,19.0,14.0
39.0,31.0,8.0
44.0,23.0,21.0
33.0,34.0,1.0
48.0,34.0,14.0
26.0,30.0,4.0
45.0,25.0,20.0
37.0,28.0,9.0
48.0,29.0,19.0
42.0,35.0,7.0
49.0,31.0,18.0
42.0,36.0,6.0
43.0,42.0,1.0
37.0,46.0,9.0
43.0,39.0,4.0
48.0,37.0,11.0
42.0,34.0,8.0
40.0,32.0,8.0
41.0,32.0,9.0
41.0,41.0,0.0
38.0,39.0,1.0
55.0,39.0,16.0
52.0,34.0,18.0
61.0,51.0,10.0
40.0,28.0,12.0
51.0,38.0,13.0
48.0,53.0,5.0
53.0,39.0,14.0
60.0,33.0,27.0
63.0,50.0,13.0
53.0,56.0,3.0
59.0,48.0,11.0
57.0,37.0,20.0
59.0,31.0,28.0
53.0,45.0,8.0
64.0,43.0,21.0
67.0,51.0,16.0
55.0,62.0,7.0
69.0,66.0,3.0
67.0,54.0,13.0
52.0,43.0,9.0
73.0,52.0,21.0
67.0,54.0,13.0
68.0,50.0,18.0
65.0,59.0,6.0
72.0,50.0,22.0
63.0,55.0,8.0
67.0,54.0,13.0
70.0,59.0,11.0
69.0,54.0,15.0
82.0,71.0,11.0
72.0,56.0,16.0
81.0,49.0,32.0
80.0,51.0,29.0
78.0,41.0,37.0
83.0,60.0,23.0
78.0,62.0,16.0
81.0,56.0,25.0
74.0,50.0,24.0
66.0,62.0,4.0
64.0,55.0,9.0
70.0,58.0,12.0
58.0,63.0,5.0
69.0,51.0,18.0
84.0,38.0,46.0
75.0,60.0,15.0
74.0,60.0,14.0
82.0,59.0,23.0
80.0,66.0,14.0
93.0,53.0,40.0
61.0,65.0,4.0
98.0,60.0,38.0
72.0,52.0,20.0
78.0,61.0,17.0
87.0,45.0,42.0
69.0,86.0,17.0
92.0,58.0,34.0
93.0,58.0,35.0
68.0,49.0,19.0
98.0,62.0,36.0
85.0,71.0,14.0
91.0,71.0,20.0
75.0,63.0,12.0
98.0,48.0,50.0
71.0,62.0,9.0
70.0,72.0,2.0
86.0,72.0,14.0
75.0,54.0,21.0
85.0,70.0,15.0
82.0,72.0,10.0
83.0,52.0,31.0
86.0,63.0,23.0
84.0,57.0,27.0
79.0,75.0,4.0
79.0,58.0,21.0
83.0,68.0,15.0
73.0,68.0,5.0
90.0,79.0,11.0
89.0,72.0,17.0
91.0,67.0,24.0
88.0,72.0,16.0
76.0,62.0,14.0
79.0,66.0,13.0
90.0,55.0,35.0
97.0,64.0,33.0
77.0,67.0,10.0
99.0,62.0,37.0
87.0,73.0,14.0
102.0,72.0,30.0
100.0,78.0,22.0
77.0,61.0,16.0
90.0,59.0,31.0
85.0,69.0,16.0
105.0,77.0,28.0
95.0,70.0,25.0
94.0,64.0,30.0
69.0,68.0,1.0
99.0,54.0,45.0
101.0,76.0,25.0
93.0,80.0,13.0
88.0,70.0,18.0
96.0,78.0,18.0
85.0,77.0,8.0
81.0,80.0,1.0
105.0,77.0,28.0
96.0,85.0,11.0
88.0,73.0,15.0
94.0,73.0,21.0
99.0,64.0,35.0
104.0,87.0,17.0
96.0,95.0,1.0
109.0,68.0,41.0
88.0,55.0,33.0
87.0,79.0,8.0
93.0,65.0,28.0
89.0,47.0,42.0
90.0,73.0,17.0
109.0,78.0,31.0
78.0,81.0,3.0
101.0,72.0,29.0
84.0,76.0,8.0
107.0,70.0,37.0
101.0,72.0,29.0
99.0,59.0,40.0
78.0,69.0,9.0
108.0,70.0,38.0
107.0,82.0,25.0
103.0,70.0,33.0
107.0,71.0,36.0
89.0,67.0,22.0
98.0,76.0,22.0
101.0,83.0,18.0
90.0,74.0,16.0
87.0,81.0,6.0
87.0,59.0,28.0
88.0,75.0,13.0
78.0,69.0,9.0
104.0,69.0,35.0
100.0,77.0,23.0
88.0,78.0,10.0
106.0,58.0,48.0
94.0,73.0,21.0
83.0,74.0,9.0
96.0,83.0,13.0
90.0,73.0,17.0
85.0,84.0,1.0
91.0,61.0,30.0
106.0,91.0,15.0
94.0,92.0,2.0
94.0,78.0,16.0
93.0,82.0,11.0
88.0,65.0,23.0
106.0,72.0,34.0
91.0,90.0,1.0
104.0,55.0,49.0
100.0,72.0,28.0
96.0,84.0,12.0
86.0,67.0,19.0
104.0,75.0,29.0
89.0,76.0,13.0
110.0,73.0,37.0
82.0,73.0,9.0
115.0,65.0,50.0
99.0,87.0,12.0
110.0,73.0,37.0
101.0,84.0,17.0
99.0,75.0,24.0
96.0,65.0,31.0
97.0,75.0,22.0
97.0,84.0,13.0
90.0,76.0,14.0
85.0,68.0,17.0
87.0,58.0,29.0
105.0,66.0,39.0
65.0,80.0,15.0
105.0,72.0,33.0
96.0,75.0,21.0
103.0,73.0,30.0
84.0,78.0,6.0
94.0,69.0,25.0
84.0,70.0,14.0
86.0,79.0,7.0
78.0,76.0,2.0
100.0,83.0,17.0
93.0,74.0,19.0
97.0,63.0,34.0
98.0,75.0,23.0
98.0,75.0,23.0
83.0,75.0,8.0
87.0,71.0,16.0
110.0,64.0,46.0
84.0,63.0,21.0
96.0,62.0,34.0
94.0,74.0,20.0
82.0,82.0,0.0
101.0,88.0,13.0
86.0,58.0,28.0
74.0,74.0,0.0
80.0,62.0,18.0
82.0,68.0,14.0
72.0,71.0,1.0
84.0,63.0,21.0
77.0,69.0,8.0
90.0,59.0,31.0
71.0,72.0,1.0
82.0,70.0,12.0
101.0,62.0,39.0
98.0,63.0,35.0
90.0,64.0,26.0
82.0,66.0,16.0
69.0,72.0,3.0
85.0,64.0,21.0
104.0,54.0,50.0
100.0,61.0,39.0
106.0,58.0,48.0
94.0,55.0,39.0
95.0,71.0,24.0
78.0,75.0,3.0
88.0,69.0,19.0
82.0,66.0,16.0
86.0,62.0,24.0
107.0,60.0,47.0
74.0,58.0,16.0
99.0,60.0,39.0
87.0,71.0,16.0
89.0,67.0,22.0
84.0,67.0,17.0
82.0,63.0,19.0
93.0,53.0,40.0
82.0,61.0,21.0
79.0,56.0,23.0
80.0,70.0,10.0
84.0,59.0,25.0
80.0,55.0,25.0
84.0,44.0,40.0
68.0,58.0,10.0
84.0,56.0,28.0
91.0,56.0,35.0
80.0,65.0,15.0
62.0,56.0,6.0
75.0,65.0,10.0
77.0,48.0,29.0
66.0,63.0,3.0
94.0,57.0,37.0
73.0,56.0,17.0
70.0,57.0,13.0
78.0,61.0,17.0
59.0,58.0,1.0
79.0,45.0,34.0
68.0,55.0,13.0
71.0,54.0,17.0
64.0,43.0,21.0
70.0,56.0,14.0
61.0,63.0,2.0
48.0,55.0,7.0
80.0,53.0,27.0
60.0,50.0,10.0
89.0,38.0,51.0
71.0,42.0,29.0
71.0,44.0,27.0
57.0,44.0,13.0
67.0,55.0,12.0
49.0,51.0,2.0
64.0,39.0,25.0
54.0,51.0,3.0
74.0,51.0,23.0
64.0,40.0,24.0
59.0,38.0,21.0
61.0,45.0,16.0
54.0,34.0,20.0
68.0,37.0,31.0
61.0,42.0,19.0
38.0,44.0,6.0
55.0,44.0,11.0
59.0,32.0,27.0
49.0,32.0,17.0
62.0,45.0,17.0
41.0,33.0,8.0
44.0,41.0,3.0
47.0,34.0,13.0
53.0,24.0,29.0
41.0,36.0,5.0
56.0,34.0,22.0
53.0,29.0,24.0
49.0,33.0,16.0
46.0,34.0,12.0
55.0,35.0,20.0
57.0,29.0,28.0
59.0,35.0,24.0
39.0,34.0,5.0
45.0,27.0,18.0
40.0,25.0,15.0
35.0,24.0,11.0
34.0,27.0,7.0
57.0,32.0,25.0
51.0,25.0,26.0
41.0,32.0,9.0
47.0,30.0,17.0
41.0,30.0,11.0
44.0,27.0,17.0
37.0,30.0,7.0
34.0,30.0,4.0
40.0,13.0,27.0
38.0,26.0,12.0
39.0,24.0,15.0
36.0,29.0,7.0
53.0,22.0,31.0
36.0,30.0,6.0
39.0,29.0,10.0
36.0,21.0,15.0
39.0,18.0,21.0
38.0,24.0,14.0
31.0,26.0,5.0
31.0,16.0,15.0
32.0,23.0,9.0
45.0,24.0,21.0
30.0,25.0,5.0
34.0,19.0,15.0
36.0,18.0,18.0
29.0,31.0,2.0
27.0,19.0,8.0
31.0,18.0,13.0
29.0,19.0,10.0
26.0,22.0,4.0
26.0,20.0,6.0
30.0,27.0,3.0
25.0,18.0,7.0
21.0,24.0,3.0
32.0,23.0,9.0
31.0,19.0,12.0
32.0,23.0,9.0
28.0,15.0,13.0
21.0,20.0,1.0
28.0,20.0,8.0
33.0,17.0,16.0
33.0,17.0,16.0
25.0,24.0,1.0
28.0,20.0,8.0
21.0,19.0,2.0
31.0,24.0,7.0
31.0,14.0,17.0
16.0,22.0,6.0
15.0,22.0,7.0
18.0,14.0,4.0
26.0,20.0,6.0
28.0,20.0,8.0
26.0,12.0,14.0
16.0,14.0,2.0
30.0,18.0,12.0
28.0,22.0,6.0
15.0,15.0,0.0
23.0,22.0,1.0
22.0,24.0,2.0
24.0,34.0,10.0
32.0,20.0,12.0
28.0,20.0,8.0
23.0,23.0,0.0
26.0,16.0,10.0
26.0,13.0,13.0
24.0,26.0,2.0
20.0,18.0,2.0
14.0,18.0,4.0
33.0,24.0,9.0
24.0,21.0,3.0
29.0,24.0,5.0
25.0,19.0,6.0
27.0,13.0,14.0
23.0,13.0,10.0
33.0,18.0,15.0
15.0,12.0,3.0
17.0,19.0,2.0
18.0,12.0,6.0
23.0,20.0,3.0
21.0,14.0,7.0
21.0,15.0,6.0
19.0,16.0,3.0
20.0,26.0,6.0
18.0,21.0,3.0
23.0,12.0,11.0
30.0,22.0,8.0
18.0,19.0,1.0
19.0,13.0,6.0
23.0,17.0,6.0
25.0,21.0,4.0
16.0,10.0,6.0
23.0,18.0,5.0
24.0,20.0,4.0
28.0,16.0,12.0
30.0,12.0,18.0
24.0,16.0,8.0
21.0,17.0,4.0
19.0,20.0,1.0
17.0,19.0,2.0
25.0,19.0,6.0
16.0,19.0,3.0
25.0,13.0,12.0
27.0,20.0,7.0
23.0,13.0,10.0
16.0,15.0,1.0
16.0,17.0,1.0
19.0,21.0,2.0
21.0,22.0,1.0
20.0,14.0,6.0
25.0,13.0,12.0
22.0,19.0,3.0
24.0,20.0,4.0
18.0,16.0,2.0
23.0,14.0,9.0
16.0,19.0,3.0
26.0,18.0,8.0
20.0,21.0,1.0
33.0,15.0,18.0
26.0,18.0,8.0
20.0,13.0,7.0
22.0,23.0,1.0
15.0,20.0,5.0
21.0,26.0,5.0
21.0,20.0,1.0
22.0,16.0,6.0
17.0,13.0,4.0
20.0,16.0,4.0
25.0,23.0,2.0
21.0,18.0,3.0
21.0,13.0,8.0
15.0,16.0,1.0
15.0,16.0,1.0
24.0,11.0,13.0
16.0,13.0,3.0
20.0,15.0,5.0
17.0,26.0,9.0
17.0,12.0,5.0
23.0,14.0,9.0
20.0,12.0,8.0
14.0,11.0,3.0
23.0,16.0,7.0
18.0,21.0,3.0
24.0,12.0,12.0
21.0,14.0,7.0
18.0,16.0,2.0
22.0,21.0,1.0
16.0,16.0,0.0
17.0,23.0,6.0
14.0,14.0,0.0
26.0,19.0,7.0
10.0,14.0,4.0
13.0,9.0,4.0
27.0,17.0,10.0
19.0,14.0,5.0
18.0,9.0,9.0
23.0,14.0,9.0
26.0,23.0,3.0
18.0,14.0,4.0
16.0,22.0,6.0
20.0,22.0,2.0
21.0,20.0,1.0
20.0,13.0,7.0
18.0,14.0,4.0
13.0,14.0,1.0
13.0,15.0,2.0
21.0,10.0,11.0
22.0,13.0,9.0
16.0,15.0,1.0
21.0,19.0,2.0
28.0,18.0,10.0
15.0,12.0,3.0
17.0,21.0,4.0
13.0,18.0,5.0
17.0,15.0,2.0
23.0,11.0,12.0
23.0,17.0,6.0
26.0,17.0,9.0
24.0,8.0,16.0
20.0,25.0,5.0
17.0,16.0,1.0
8.0,17.0,9.0
8.0,15.0,7.0
14.0,18.0,4.0
27.0,11.0,16.0
25.0,19.0,6.0
23.0,12.0,11.0
11.0,16.0,5.0
19.0,16.0,3.0
21.0,19.0,2.0
16.0,21.0,5.0
12.0,17.0,5.0
19.0,25.0,6.0
25.0,16.0,9.0
18.0,16.0,2.0
16.0,14.0,2.0
24.0,11.0,13.0
14.0,15.0,1.0
26.0,12.0,14.0
20.0,12.0,8.0
20.0,7.0,13.0
20.0,18.0,2.0
19.0,13.0,6.0
15.0,19.0,4.0
17.0,12.0,5.0
15.0,14.0,1.0
26.0,12.0,14.0
24.0,14.0,10.0
22.0,12.0,10.0
31.0,16.0,15.0
20.0,17.0,3.0
22.0,11.0,11.0
21.0,19.0,2.0
25.0,16.0,9.0
21.0,24.0,3.0
13.0,17.0,4.0
30.0,10.0,20.0
23.0,12.0,11.0
14.0,17.0,3.0
17.0,19.0,2.0
22.0,26.0,4.0
19.0,19.0,0.0
20.0,16.0,4.0
19.0,18.0,1.0
24.0,12.0,12.0
15.0,28.0,13.0
19.0,19.0,0.0
17.0,20.0,3.0
17.0,15.0,2.0
24.0,15.0,9.0
25.0,16.0,9.0
15.0,16.0,1.0
19.0,21.0,2.0
19.0,15.0,4.0
20.0,10.0,10.0
15.0,14.0,1.0
22.0,20.0,2.0
25.0,18.0,7.0
21.0,22.0,1.0
11.0,15.0,4.0
18.0,23.0,5.0
19.0,20.0,1.0
14.0,18.0,4.0
27.0,16.0,11.0
24.0,14.0,10.0
19.0,11.0,8.0
23.0,5.0,18.0
26.0,19.0,7.0
24.0,20.0,4.0
27.0,17.0,10.0
20.0,16.0,4.0
15.0,15.0,0.0
21.0,23.0,2.0
21.0,17.0,4.0
15.0,16.0,1.0
22.0,15.0,7.0
22.0,15.0,7.0
19.0,17.0,2.0
15.0,21.0,6.0
17.0,18.0,1.0
25.0,14.0,11.0
22.0,23.0,1.0
21.0,19.0,2.0
23.0,10.0,13.0
19.0,14.0,5.0
17.0,18.0,1.0
21.0,15.0,6.0
18.0,20.0,2.0
19.0,14.0,5.0
17.0,13.0,4.0
12.0,19.0,7.0
20.0,15.0,5.0
16.0,21.0,5.0
22.0,10.0,12.0
23.0,15.0,8.0
26.0,12.0,14.0
21.0,18.0,3.0
16.0,23.0,7.0
25.0,15.0,10.0
14.0,18.0,4.0
15.0,16.0,1.0
19.0,22.0,3.0
20.0,17.0,3.0
20.0,17.0,3.0
13.0,14.0,1.0
16.0,9.0,7.0
19.0,19.0,0.0
15.0,11.0,4.0
13.0,15.0,2.0
17.0,23.0,6.0
15.0,17.0,2.0
23.0,13.0,10.0
16.0,14.0,2.0
23.0,21.0,2.0
24.0,13.0,11.0
22.0,19.0,3.0
22.0,19.0,3.0
13.0,17.0,4.0
11.0,12.0,1.0
22.0,15.0,7.0
15.0,18.0,3.0
21.0,20.0,1.0
20.0,20.0,0.0
15.0,12.0,3.0
30.0,18.0,12.0
12.0,16.0,4.0
16.0,12.0,4.0
18.0,22.0,4.0
20.0,16.0,4.0
17.0,12.0,5.0
18.0,20.0,2.0
17.0,15.0,2.0
20.0,18.0,2.0
19.0,18.0,1.0
16.0,16.0,0.0
25.0,12.0,13.0
21.0,23.0,2.0
19.0,12.0,7.0
24.0,23.0,1.0
22.0,17.0,5.0
12.0,15.0,3.0
16.0,20.0,4.0
17.0,15.0,2.0
16.0,18.0,2.0
27.0,16.0,11.0
15.0,20.0,5.0
18.0,11.0,7.0
10.0,15.0,5.0
22.0,18.0,4.0
17.0,24.0,7.0
28.0,16.0,12.0
18.0,12.0,6.0
16.0,13.0,3.0
23.0,13.0,10.0
21.0,20.0,1.0
27.0,25.0,2.0
18.0,15.0,3.0
22.0,15.0,7.0
14.0,14.0,0.0
16.0,15.0,1.0
22.0,20.0,2.0
18.0,15.0,3.0
20.0,19.0,1.0
22.0,12.0,10.0
16.0,19.0,3.0
20.0,18.0,2.0
20.0,20.0,0.0
10.0,15.0,5.0
22.0,22.0,0.0
31.0,17.0,14.0
25.0,10.0,15.0
18.0,17.0,1.0
17.0,10.0,7.0
14.0,24.0,10.0
14.0,22.0,8.0
22.0,10.0,12.0
16.0,10.0,6.0
23.0,15.0,8.0
29.0,20.0,9.0
18.0,22.0,4.0
16.0,12.0,4.0
22.0,21.0,1.0
18.0,31.0,13.0
23.0,13.0,10.0
12.0,17.0,5.0
18.0,17.0,1.0
23.0,18.0,5.0
26.0,24.0,2.0
15.0,16.0,1.0
16.0,20.0,4.0
22.0,16.0,6.0
16.0,12.0,4.0
23.0,8.0,15.0
17.0,19.0,2.0
22.0,18.0,4.0
19.0,18.0,1.0
22.0,17.0,5.0
19.0,17.0,2.0
17.0,11.0,6.0
17.0,14.0,3.0
17.0,22.0,5.0
11.0,20.0,9.0
18.0,23.0,5.0
15.0,15.0,0.0
23.0,12.0,11.0
23.0,18.0,5.0
27.0,20.0,7.0
23.0,18.0,5.0
18.0,18.0,0.0
19.0,22.0,3.0
18.0,17.0,1.0
16.0,22.0,6.0
22.0,19.0,3.0
23.0,17.0,6.0
19.0,23.0,4.0
17.0,25.0,8.0
15.0,13.0,2.0
15.0,11.0,4.0
16.0,24.0,8.0
19.0,10.0,9.0
19.0,16.0,3.0
19.0,12.0,7.0
15.0,24.0,9.0
27.0,20.0,7.0
17.0,17.0,0.0
19.0,14.0,5.0
19.0,12.0,7.0
21.0,11.0,10.0
20.0,21.0,1.0
12.0,12.0,0.0
26.0,17.0,9.0
25.0,12.0,13.0
25.0,12.0,13.0
22.0,16.0,6.0
25.0,9.0,16.0
20.0,9.0,11.0
14.0,20.0,6.0
20.0,15.0,5.0
23.0,14.0,9.0
19.0,13.0,6.0
12.0,17.0,5.0
17.0,17.0,0.0
12.0,13.0,1.0
16.0,16.0,0.0
12.0,21.0,9.0
24.0,13.0,11.0
17.0,14.0,3.0
18.0,21.0,3.0
25.0,21.0,4.0
22.0,10.0,12.0
22.0,18.0,4.0
21.0,9.0,12.0
20.0,20.0,0.0
16.0,13.0,3.0
22.0,14.0,8.0
29.0,18.0,11.0
19.0,27.0,8.0
17.0,13.0,4.0
15.0,15.0,0.0
19.0,13.0,6.0
15.0,13.0,2.0
22.0,15.0,7.0
21.0,21.0,0.0
10.0,23.0,13.0
13.0,17.0,4.0
19.0,18.0,1.0
14.0,19.0,5.0
21.0,19.0,2.0
22.0,18.0,4.0
12.0,18.0,6.0
16.0,22.0,6.0
16.0,17.0,1.0
18.0,12.0,6.0
19.0,19.0,0.0
16.0,16.0,0.0
23.0,24.0,1.0
21.0,19.0,2.0
22.0,20.0,2.0
21.0,14.0,7.0
15.0,18.0,3.0
24.0,12.0,12.0
15.0,19.0,4.0
26.0,17.0,9.0
17.0,16.0,1.0
28.0,19.0,9.0
17.0,10.0,7.0
16.0,11.0,5.0
12.0,14.0,2.0
22.0,21.0,1.0
26.0,17.0,9.0
14.0,12.0,2.0
19.0,18.0,1.0
20.0,20.0,0.0
23.0,14.0,9.0
16.0,13.0,3.0
27.0,20.0,7.0
18.0,12.0,6.0
20.0,14.0,6.0
11.0,15.0,4.0
19.0,21.0,2.0
20.0,17.0,3.0
14.0,18.0,4.0
19.0,14.0,5.0
18.0,23.0,5.0
18.0,14.0,4.0
15.0,17.0,2.0
16.0,16.0,0.0
20.0,26.0,6.0
15.0,12.0,3.0
21.0,15.0,6.0
14.0,16.0,2.0
21.0,17.0,4.0
17.0,20.0,3.0
19.0,8.0,11.0
25.0,13.0,12.0
15.0,13.0,2.0
22.0,22.0,0.0
12.0,17.0,5.0
20.0,14.0,6.0
14.0,17.0,3.0
16.0,14.0,2.0
22.0,22.0,0.0
23.0,12.0,11.0
15.0,16.0,1.0
18.0,15.0,3.0
17.0,14.0,3.0
18.0,19.0,1.0
19.0,16.0,3.0
21.0,25.0,4.0
21.0,21.0,0.0
17.0,15.0,2.0
19.0,22.0,3.0
23.0,13.0,10.0
18.0,13.0,5.0
13.0,17.0,4.0
18.0,14.0,4.0
21.0,13.0,8.0
13.0,18.0,5.0
13.0,17.0,4.0
18.0,12.0,6.0
11.0,13.0,2.0
16.0,15.0,1.0
24.0,20.0,4.0
19.0,13.0,6.0
13.0,9.0,4.0
12.0,20.0,8.0
22.0,19.0,3.0
21.0,15.0,6.0
26.0,14.0,12.0
21.0,19.0,2.0
20.0,13.0,7.0
10.0,20.0,10.0
25.0,16.0,9.0
17.0,22.0,5.0
27.0,10.0,17.0
16.0,19.0,3.0
25.0,21.0,4.0
21.0,16.0,5.0
20.0,16.0,4.0
16.0,19.0,3.0
20.0,22.0,2.0
15.0,19.0,4.0
14.0,16.0,2.0
18.0,15.0,3.0
15.0,9.0,6.0
16.0,13.0,3.0
15.0,18.0,3.0
23.0,15.0,8.0
20.0,22.0,2.0
21.0,13.0,8.0
18.0,14.0,4.0
15.0,17.0,2.0
10.0,23.0,13.0
13.0,18.0,5.0
16.0,18.0,2.0
15.0,16.0,1.0
14.0,14.0,0.0
16.0,11.0,5.0
24.0,10.0,14.0
21.0,13.0,8.0
13.0,20.0,7.0
25.0,18.0,7.0
18.0,16.0,2.0
28.0,24.0,4.0
16.0,7.0,9.0
21.0,12.0,9.0
24.0,16.0,8.0
20.0,14.0,6.0
21.0,19.0,2.0
23.0,14.0,9.0
11.0,13.0,2.0
19.0,18.0,1.0
19.0,13.0,6.0
18.0,20.0,2.0
16.0,11.0,5.0
20.0,22.0,2.0
11.0,20.0,9.0
13.0,19.0,6.0
22.0,15.0,7.0
22.0,26.0,4.0
27.0,26.0,1.0
14.0,10.0,4.0
26.0,22.0,4.0
20.0,16.0,4.0
23.0,13.0,10.0
15.0,12.0,3.0
23.0,15.0,8.0
24.0,12.0,12.0
9.0,19.0,10.0
17.0,26.0,9.0
11.0,19.0,8.0
17.0,15.0,2.0
19.0,21.0,2.0
23.0,13.0,10.0
13.0,22.0,9.0
16.0,16.0,0.0
22.0,23.0,1.0
17.0,14.0,3.0
18.0,16.0,2.0
20.0,21.0,1.0
13.0,8.0,5.0
22.0,15.0,7.0
16.0,16.0,0.0
17.0,29.0,12.0
14.0,17.0,3.0
21.0,16.0,5.0
15.0,15.0,0.0
14.0,12.0,2.0
26.0,12.0,14.0
21.0,16.0,5.0
17.0,9.0,8.0
19.0,11.0,8.0
16.0,22.0,6.0
19.0,18.0,1.0
17.0,11.0,6.0
24.0,17.0,7.0
20.0,25.0,5.0
20.0,15.0,5.0
18.0,10.0,8.0
18.0,14.0,4.0
14.0,13.0,1.0
20.0,12.0,8.0
22.0,14.0,8.0
19.0,21.0,2.0
22.0,12.0,10.0
29.0,15.0,14.0
24.0,12.0,12.0
26.0,15.0,11.0
16.0,21.0,5.0
15.0,13.0,2.0
20.0,21.0,1.0
19.0,16.0,3.0
20.0,18.0,2.0
22.0,17.0,5.0
26.0,13.0,13.0
13.0,21.0,8.0
22.0,19.0,3.0
16.0,14.0,2.0
22.0,20.0,2.0
17.0,20.0,3.0
20.0,16.0,4.0
18.0,9.0,9.0
21.0,17.0,4.0
15.0,15.0,0.0
17.0,14.0,3.0
21.0,9.0,12.0
16.0,10.0,6.0
17.0,7.0,10.0
22.0,21.0,1.0
9.0,20.0,11.0
25.0,19.0,6.0
21.0,14.0,7.0
19.0,20.0,1.0
15.0,16.0,1.0
19.0,20.0,1.0
21.0,15.0,6.0
21.0,21.0,0.0
14.0,19.0,5.0
11.0,20.0,9.0
27.0,12.0,15.0
24.0,19.0,5.0
16.0,15.0,1.0
12.0,11.0,1.0
21.0,21.0,0.0
16.0,18.0,2.0
10.0,16.0,6.0
16.0,20.0,4.0
18.0,19.0,1.0
18.0,11.0,7.0
19.0,13.0,6.0
24.0,13.0,11.0
24.0,15.0,9.0
22.0,20.0,2.0
16.0,14.0,2.0
15.0,9.0,6.0
15.0,18.0,3.0
17.0,17.0,0.0
19.0,16.0,3.0
24.0,25.0,1.0
15.0,29.0,14.0
17.0,21.0,4.0
21.0,8.0,13.0
24.0,14.0,10.0
24.0,15.0,9.0
21.0,16.0,5.0
18.0,15.0,3.0
26.0,20.0,6.0
15.0,20.0,5.0
18.0,9.0,9.0
17.0,17.0,0.0
15.0,12.0,3.0
22.0,20.0,2.0
13.0,20.0,7.0
15.0,18.0,3.0
13.0,20.0,7.0
19.0,23.0,4.0
14.0,20.0,6.0
16.0,13.0,3.0
14.0,17.0,3.0
16.0,22.0,6.0
18.0,16.0,2.0
18.0,15.0,3.0
13.0,8.0,5.0
17.0,15.0,2.0
18.0,17.0,1.0
19.0,21.0,2.0
17.0,14.0,3.0
19.0,14.0,5.0
16.0,17.0,1.0
19.0,22.0,3.0
19.0,12.0,7.0
12.0,18.0,6.0
22.0,13.0,9.0
19.0,29.0,10.0
19.0,20.0,1.0
15.0,17.0,2.0
23.0,16.0,7.0
25.0,15.0,10.0
16.0,19.0,3.0
27.0,13.0,14.0
17.0,21.0,4.0
16.0,12.0,4.0
19.0,17.0,2.0
14.0,16.0,2.0
18.0,19.0,1.0
20.0,17.0,3.0
16.0,16.0,0.0
17.0,14.0,3.0
24.0,18.0,6.0
14.0,22.0,8.0
21.0,21.0,0.0
16.0,13.0,3.0
24.0,11.0,13.0
18.0,14.0,4.0
17.0,11.0,6.0
17.0,14.0,3.0
15.0,22.0,7.0
22.0,15.0,7.0
17.0,15.0,2.0
11.0,6.0,5.0
14.0,14.0,0.0
12.0,18.0,6.0
12.0,15.0,3.0
20.0,10.0,10.0
16.0,20.0,4.0
22.0,16.0,6.0
20.0,12.0,8.0
12.0,17.0,5.0
15.0,21.0,6.0
25.0,12.0,13.0
24.0,16.0,8.0
17.0,14.0,3.0
14.0,13.0,1.0
17.0,18.0,1.0
17.0,16.0,1.0
22.0,13.0,9.0
17.0,20.0,3.0
16.0,15.0,1.0
12.0,16.0,4.0
16.0,18.0,2.0
18.0,19.0,1.0
19.0,22.0,3.0
22.0,19.0,3.0
21.0,20.0,1.0
17.0,14.0,3.0
15.0,14.0,1.0
22.0,17.0,5.0
18.0,16.0,2.0
20.0,18.0,2.0
17.0,9.0,8.0
17.0,23.0,6.0
25.0,16.0,9.0
20.0,21.0,1.0
14.0,12.0,2.0
22.0,19.0,3.0
20.0,11.0,9.0
25.0,10.0,15.0
10.0,14.0,4.0
16.0,11.0,5.0
