Histogram,T1:,20.2,T2:,19.1,Bin Width: (ps),1000
Histo t1,Histo t2,Difference
326.0,480.0,154.0
364.0,457.0,93.0
362.0,453.0,91.0
358.0,459.0,101.0
342.0,482.0,140.0
343.0,479.0,136.0
333.0,485.0,152.0
359.0,493.0,134.0
355.0,462.0,107.0
358.0,476.0,118.0
373.0,516.0,143.0
346.0,472.0,126.0
306.0,477.0,171.0
338.0,512.0,174.0
347.0,462.0,115.0
323.0,461.0,138.0
342.0,471.0,129.0
342.0,540.0,198.0
332.0,457.0,125.0
328.0,514.0,186.0
379.0,458.0,79.0
357.0,475.0,118.0
348.0,470.0,122.0
331.0,485.0,154.0
334.0,516.0,182.0
317.0,506.0,189.0
337.0,499.0,162.0
347.0,521.0,174.0
346.0,475.0,129.0
369.0,501.0,132.0
388.0,503.0,115.0
353.0,491.0,138.0
335.0,449.0,114.0
332.0,480.0,148.0
343.0,488.0,145.0
355.0,486.0,131.0
357.0,530.0,173.0
372.0,488.0,116.0
344.0,475.0,131.0
358.0,489.0,131.0
340.0,496.0,156.0
354.0,479.0,125.0
375.0,469.0,94.0
347.0,489.0,142.0
341.0,465.0,124.0
365.0,464.0,99.0
342.0,453.0,111.0
339.0,500.0,161.0
337.0,450.0,113.0
374.0,510.0,136.0
365.0,470.0,105.0
304.0,509.0,205.0
330.0,448.0,118.0
350.0,453.0,103.0
359.0,457.0,98.0
353.0,453.0,100.0
311.0,478.0,167.0
361.0,467.0,106.0
353.0,517.0,164.0
349.0,506.0,157.0
351.0,485.0,134.0
355.0,474.0,119.0
314.0,490.0,176.0
366.0,451.0,85.0
365.0,466.0,101.0
329.0,459.0,130.0
340.0,482.0,142.0
348.0,478.0,130.0
389.0,484.0,95.0
324.0,484.0,160.0
343.0,462.0,119.0
322.0,472.0,150.0
368.0,482.0,114.0
323.0,467.0,144.0
357.0,494.0,137.0
374.0,510.0,136.0
355.0,509.0,154.0
357.0,490.0,133.0
367.0,501.0,134.0
352.0,458.0,106.0
349.0,503.0,154.0
347.0,484.0,137.0
372.0,509.0,137.0
371.0,514.0,143.0
351.0,551.0,200.0
345.0,448.0,103.0
332.0,510.0,178.0
388.0,464.0,76.0
353.0,473.0,120.0
369.0,500.0,131.0
352.0,518.0,166.0
369.0,473.0,104.0
313.0,459.0,146.0
392.0,474.0,82.0
316.0,462.0,146.0
371.0,483.0,112.0
383.0,511.0,128.0
337.0,492.0,155.0
336.0,468.0,132.0
336.0,462.0,126.0
357.0,507.0,150.0
320.0,512.0,192.0
316.0,476.0,160.0
352.0,470.0,118.0
329.0,505.0,176.0
366.0,518.0,152.0
381.0,468.0,87.0
361.0,512.0,151.0
335.0,486.0,151.0
320.0,498.0,178.0
354.0,472.0,118.0
352.0,478.0,126.0
347.0,490.0,143.0
349.0,499.0,150.0
350.0,497.0,147.0
330.0,538.0,208.0
357.0,459.0,102.0
357.0,489.0,132.0
324.0,487.0,163.0
304.0,547.0,243.0
338.0,516.0,178.0
344.0,484.0,140.0
360.0,451.0,91.0
353.0,465.0,112.0
359.0,461.0,102.0
351.0,500.0,149.0
357.0,460.0,103.0
338.0,475.0,137.0
326.0,498.0,172.0
358.0,475.0,117.0
372.0,479.0,107.0
348.0,475.0,127.0
331.0,506.0,175.0
351.0,467.0,116.0
336.0,461.0,125.0
331.0,495.0,164.0
381.0,475.0,94.0
361.0,475.0,114.0
348.0,470.0,122.0
387.0,495.0,108.0
341.0,490.0,149.0
328.0,469.0,141.0
367.0,478.0,111.0
331.0,468.0,137.0
333.0,480.0,147.0
346.0,459.0,113.0
356.0,448.0,92.0
329.0,512.0,183.0
366.0,478.0,112.0
331.0,500.0,169.0
356.0,496.0,140.0
364.0,468.0,104.0
338.0,482.0,144.0
351.0,464.0,113.0
374.0,502.0,128.0
362.0,481.0,119.0
360.0,484.0,124.0
372.0,492.0,120.0
392.0,493.0,101.0
344.0,530.0,186.0
324.0,517.0,193.0
338.0,453.0,115.0
401.0,483.0,82.0
381.0,501.0,120.0
353.0,472.0,119.0
354.0,497.0,143.0
343.0,496.0,153.0
345.0,479.0,134.0
342.0,457.0,115.0
336.0,517.0,181.0
387.0,510.0,123.0
335.0,444.0,109.0
363.0,496.0,133.0
338.0,513.0,175.0
342.0,487.0,145.0
339.0,492.0,153.0
323.0,470.0,147.0
342.0,476.0,134.0
338.0,476.0,138.0
338.0,468.0,130.0
329.0,444.0,115.0
373.0,477.0,104.0
368.0,465.0,97.0
346.0,499.0,153.0
326.0,480.0,154.0
352.0,493.0,141.0
356.0,503.0,147.0
391.0,499.0,108.0
344.0,497.0,153.0
362.0,461.0,99.0
345.0,470.0,125.0
336.0,484.0,148.0
363.0,469.0,106.0
349.0,461.0,112.0
341.0,481.0,140.0
352.0,469.0,117.0
332.0,483.0,151.0
342.0,508.0,166.0
348.0,496.0,148.0
316.0,468.0,152.0
334.0,504.0,170.0
298.0,500.0,202.0
342.0,513.0,171.0
356.0,468.0,112.0
358.0,482.0,124.0
346.0,497.0,151.0
319.0,488.0,169.0
350.0,509.0,159.0
307.0,455.0,148.0
350.0,460.0,110.0
302.0,501.0,199.0
349.0,446.0,97.0
322.0,486.0,164.0
329.0,498.0,169.0
338.0,515.0,177.0
356.0,494.0,138.0
341.0,511.0,170.0
350.0,507.0,157.0
383.0,456.0,73.0
337.0,483.0,146.0
367.0,488.0,121.0
386.0,478.0,92.0
368.0,523.0,155.0
370.0,527.0,157.0
362.0,464.0,102.0
337.0,472.0,135.0
365.0,447.0,82.0
352.0,494.0,142.0
353.0,502.0,149.0
359.0,476.0,117.0
340.0,502.0,162.0
349.0,501.0,152.0
369.0,511.0,142.0
340.0,523.0,183.0
354.0,511.0,157.0
371.0,505.0,134.0
364.0,517.0,153.0
318.0,458.0,140.0
354.0,531.0,177.0
337.0,479.0,142.0
357.0,467.0,110.0
345.0,474.0,129.0
353.0,513.0,160.0
321.0,465.0,144.0
350.0,482.0,132.0
335.0,477.0,142.0
318.0,502.0,184.0
357.0,469.0,112.0
368.0,489.0,121.0
370.0,462.0,92.0
372.0,528.0,156.0
368.0,503.0,135.0
364.0,481.0,117.0
333.0,503.0,170.0
336.0,468.0,132.0
348.0,452.0,104.0
346.0,478.0,132.0
333.0,477.0,144.0
342.0,515.0,173.0
356.0,515.0,159.0
349.0,474.0,125.0
336.0,462.0,126.0
343.0,501.0,158.0
313.0,467.0,154.0
324.0,467.0,143.0
363.0,486.0,123.0
332.0,493.0,161.0
357.0,473.0,116.0
353.0,496.0,143.0
375.0,465.0,90.0
357.0,507.0,150.0
339.0,482.0,143.0
338.0,481.0,143.0
337.0,460.0,123.0
340.0,457.0,117.0
333.0,449.0,116.0
341.0,468.0,127.0
377.0,445.0,68.0
361.0,485.0,124.0
351.0,457.0,106.0
347.0,499.0,152.0
328.0,453.0,125.0
363.0,523.0,160.0
338.0,474.0,136.0
358.0,491.0,133.0
326.0,515.0,189.0
363.0,486.0,123.0
338.0,487.0,149.0
343.0,451.0,108.0
354.0,471.0,117.0
343.0,477.0,134.0
332.0,489.0,157.0
355.0,439.0,84.0
355.0,502.0,147.0
336.0,494.0,158.0
344.0,523.0,179.0
346.0,488.0,142.0
382.0,523.0,141.0
344.0,493.0,149.0
365.0,479.0,114.0
350.0,493.0,143.0
323.0,475.0,152.0
361.0,478.0,117.0
340.0,490.0,150.0
359.0,487.0,128.0
338.0,493.0,155.0
359.0,500.0,141.0
340.0,526.0,186.0
361.0,461.0,100.0
356.0,497.0,141.0
382.0,460.0,78.0
345.0,509.0,164.0
362.0,433.0,71.0
377.0,508.0,131.0
338.0,476.0,138.0
371.0,489.0,118.0
368.0,502.0,134.0
354.0,477.0,123.0
363.0,500.0,137.0
330.0,508.0,178.0
343.0,501.0,158.0
357.0,469.0,112.0
364.0,455.0,91.0
359.0,490.0,131.0
342.0,525.0,183.0
356.0,515.0,159.0
310.0,496.0,186.0
355.0,467.0,112.0
312.0,534.0,222.0
343.0,484.0,141.0
347.0,458.0,111.0
358.0,523.0,165.0
355.0,478.0,123.0
348.0,497.0,149.0
325.0,474.0,149.0
337.0,469.0,132.0
345.0,515.0,170.0
352.0,466.0,114.0
354.0,517.0,163.0
320.0,502.0,182.0
343.0,519.0,176.0
357.0,450.0,93.0
357.0,477.0,120.0
356.0,475.0,119.0
336.0,499.0,163.0
338.0,508.0,170.0
309.0,477.0,168.0
360.0,477.0,117.0
376.0,471.0,95.0
352.0,516.0,164.0
344.0,494.0,150.0
319.0,483.0,164.0
340.0,514.0,174.0
371.0,498.0,127.0
334.0,458.0,124.0
372.0,497.0,125.0
340.0,482.0,142.0
351.0,448.0,97.0
352.0,463.0,111.0
328.0,494.0,166.0
345.0,493.0,148.0
372.0,498.0,126.0
369.0,503.0,134.0
389.0,454.0,65.0
365.0,497.0,132.0
335.0,507.0,172.0
384.0,440.0,56.0
356.0,456.0,100.0
346.0,475.0,129.0
325.0,484.0,159.0
356.0,509.0,153.0
340.0,466.0,126.0
345.0,480.0,135.0
333.0,515.0,182.0
363.0,439.0,76.0
359.0,491.0,132.0
361.0,465.0,104.0
357.0,470.0,113.0
373.0,468.0,95.0
342.0,459.0,117.0
357.0,479.0,122.0
366.0,498.0,132.0
337.0,470.0,133.0
372.0,501.0,129.0
340.0,528.0,188.0
342.0,479.0,137.0
360.0,478.0,118.0
367.0,440.0,73.0
341.0,468.0,127.0
380.0,483.0,103.0
372.0,513.0,141.0
333.0,542.0,209.0
371.0,467.0,96.0
332.0,509.0,177.0
328.0,458.0,130.0
369.0,466.0,97.0
360.0,470.0,110.0
336.0,500.0,164.0
334.0,491.0,157.0
339.0,468.0,129.0
350.0,509.0,159.0
334.0,513.0,179.0
354.0,457.0,103.0
364.0,489.0,125.0
331.0,471.0,140.0
370.0,510.0,140.0
343.0,462.0,119.0
354.0,456.0,102.0
325.0,467.0,142.0
349.0,524.0,175.0
328.0,474.0,146.0
341.0,511.0,170.0
366.0,504.0,138.0
361.0,487.0,126.0
394.0,509.0,115.0
373.0,511.0,138.0
353.0,509.0,156.0
335.0,486.0,151.0
366.0,524.0,158.0
344.0,507.0,163.0
312.0,518.0,206.0
356.0,476.0,120.0
322.0,513.0,191.0
358.0,468.0,110.0
369.0,497.0,128.0
326.0,483.0,157.0
370.0,467.0,97.0
338.0,520.0,182.0
353.0,491.0,138.0
315.0,487.0,172.0
351.0,488.0,137.0
332.0,518.0,186.0
342.0,465.0,123.0
341.0,487.0,146.0
347.0,523.0,176.0
318.0,503.0,185.0
330.0,504.0,174.0
324.0,435.0,111.0
332.0,501.0,169.0
341.0,500.0,159.0
361.0,483.0,122.0
327.0,461.0,134.0
362.0,443.0,81.0
327.0,454.0,127.0
372.0,470.0,98.0
345.0,480.0,135.0
346.0,480.0,134.0
354.0,470.0,116.0
368.0,488.0,120.0
368.0,483.0,115.0
339.0,481.0,142.0
337.0,502.0,165.0
374.0,476.0,102.0
366.0,467.0,101.0
352.0,518.0,166.0
337.0,465.0,128.0
350.0,466.0,116.0
357.0,472.0,115.0
333.0,477.0,144.0
335.0,463.0,128.0
305.0,473.0,168.0
364.0,497.0,133.0
358.0,497.0,139.0
365.0,481.0,116.0
329.0,484.0,155.0
332.0,480.0,148.0
327.0,456.0,129.0
346.0,483.0,137.0
357.0,519.0,162.0
377.0,480.0,103.0
351.0,469.0,118.0
361.0,467.0,106.0
382.0,466.0,84.0
331.0,503.0,172.0
334.0,499.0,165.0
380.0,476.0,96.0
360.0,508.0,148.0
329.0,518.0,189.0
351.0,502.0,151.0
345.0,474.0,129.0
333.0,482.0,149.0
347.0,495.0,148.0
369.0,509.0,140.0
339.0,481.0,142.0
351.0,507.0,156.0
327.0,504.0,177.0
376.0,447.0,71.0
360.0,510.0,150.0
335.0,444.0,109.0
353.0,455.0,102.0
331.0,523.0,192.0
361.0,424.0,63.0
357.0,494.0,137.0
324.0,486.0,162.0
336.0,484.0,148.0
318.0,497.0,179.0
381.0,500.0,119.0
348.0,469.0,121.0
363.0,448.0,85.0
371.0,468.0,97.0
366.0,416.0,50.0
328.0,485.0,157.0
335.0,492.0,157.0
360.0,484.0,124.0
315.0,501.0,186.0
364.0,512.0,148.0
345.0,483.0,138.0
343.0,480.0,137.0
345.0,429.0,84.0
332.0,448.0,116.0
331.0,456.0,125.0
343.0,452.0,109.0
361.0,439.0,78.0
337.0,525.0,188.0
347.0,482.0,135.0
364.0,451.0,87.0
357.0,484.0,127.0
346.0,491.0,145.0
354.0,452.0,98.0
365.0,470.0,105.0
332.0,494.0,162.0
338.0,448.0,110.0
347.0,481.0,134.0
335.0,478.0,143.0
348.0,462.0,114.0
349.0,501.0,152.0
342.0,508.0,166.0
364.0,462.0,98.0
355.0,497.0,142.0
357.0,492.0,135.0
349.0,483.0,134.0
343.0,477.0,134.0
370.0,534.0,164.0
352.0,486.0,134.0
359.0,502.0,143.0
379.0,544.0,165.0
339.0,483.0,144.0
333.0,477.0,144.0
341.0,476.0,135.0
367.0,471.0,104.0
341.0,473.0,132.0
364.0,469.0,105.0
333.0,494.0,161.0
341.0,512.0,171.0
362.0,509.0,147.0
340.0,496.0,156.0
337.0,476.0,139.0
375.0,486.0,111.0
350.0,506.0,156.0
385.0,504.0,119.0
349.0,499.0,150.0
329.0,512.0,183.0
356.0,479.0,123.0
352.0,472.0,120.0
333.0,489.0,156.0
357.0,511.0,154.0
329.0,472.0,143.0
339.0,472.0,133.0
354.0,493.0,139.0
330.0,476.0,146.0
355.0,479.0,124.0
407.0,475.0,68.0
329.0,523.0,194.0
357.0,524.0,167.0
367.0,469.0,102.0
353.0,474.0,121.0
334.0,511.0,177.0
320.0,435.0,115.0
353.0,469.0,116.0
326.0,530.0,204.0
337.0,469.0,132.0
325.0,501.0,176.0
342.0,465.0,123.0
362.0,476.0,114.0
375.0,482.0,107.0
327.0,478.0,151.0
330.0,507.0,177.0
293.0,489.0,196.0
361.0,466.0,105.0
359.0,507.0,148.0
332.0,487.0,155.0
337.0,461.0,124.0
354.0,485.0,131.0
339.0,443.0,104.0
338.0,504.0,166.0
365.0,491.0,126.0
368.0,484.0,116.0
336.0,493.0,157.0
377.0,486.0,109.0
346.0,504.0,158.0
383.0,491.0,108.0
370.0,453.0,83.0
338.0,465.0,127.0
320.0,515.0,195.0
334.0,527.0,193.0
342.0,477.0,135.0
348.0,520.0,172.0
341.0,474.0,133.0
339.0,495.0,156.0
334.0,448.0,114.0
341.0,469.0,128.0
346.0,487.0,141.0
330.0,508.0,178.0
361.0,527.0,166.0
311.0,500.0,189.0
334.0,468.0,134.0
347.0,467.0,120.0
369.0,489.0,120.0
362.0,437.0,75.0
324.0,471.0,147.0
364.0,460.0,96.0
339.0,491.0,152.0
350.0,466.0,116.0
387.0,492.0,105.0
355.0,515.0,160.0
381.0,467.0,86.0
355.0,477.0,122.0
342.0,512.0,170.0
348.0,444.0,96.0
344.0,485.0,141.0
330.0,497.0,167.0
382.0,495.0,113.0
335.0,456.0,121.0
363.0,479.0,116.0
356.0,487.0,131.0
349.0,509.0,160.0
362.0,506.0,144.0
368.0,527.0,159.0
345.0,505.0,160.0
365.0,489.0,124.0
334.0,489.0,155.0
347.0,450.0,103.0
345.0,463.0,118.0
348.0,433.0,85.0
317.0,452.0,135.0
366.0,486.0,120.0
351.0,455.0,104.0
325.0,461.0,136.0
334.0,520.0,186.0
369.0,473.0,104.0
353.0,507.0,154.0
354.0,489.0,135.0
353.0,508.0,155.0
334.0,474.0,140.0
325.0,458.0,133.0
390.0,466.0,76.0
368.0,500.0,132.0
341.0,468.0,127.0
356.0,465.0,109.0
336.0,472.0,136.0
344.0,467.0,123.0
356.0,505.0,149.0
356.0,460.0,104.0
335.0,421.0,86.0
360.0,458.0,98.0
346.0,486.0,140.0
375.0,503.0,128.0
366.0,481.0,115.0
327.0,464.0,137.0
360.0,494.0,134.0
331.0,450.0,119.0
364.0,524.0,160.0
340.0,477.0,137.0
320.0,486.0,166.0
380.0,491.0,111.0
331.0,492.0,161.0
336.0,458.0,122.0
382.0,482.0,100.0
360.0,521.0,161.0
340.0,516.0,176.0
341.0,495.0,154.0
383.0,468.0,85.0
377.0,496.0,119.0
348.0,474.0,126.0
343.0,467.0,124.0
377.0,491.0,114.0
342.0,475.0,133.0
360.0,474.0,114.0
304.0,508.0,204.0
364.0,499.0,135.0
348.0,445.0,97.0
350.0,534.0,184.0
363.0,477.0,114.0
339.0,500.0,161.0
310.0,485.0,175.0
359.0,476.0,117.0
372.0,488.0,116.0
347.0,467.0,120.0
341.0,511.0,170.0
350.0,481.0,131.0
354.0,514.0,160.0
363.0,530.0,167.0
318.0,456.0,138.0
342.0,478.0,136.0
344.0,526.0,182.0
362.0,499.0,137.0
347.0,475.0,128.0
346.0,507.0,161.0
339.0,501.0,162.0
336.0,454.0,118.0
348.0,492.0,144.0
347.0,472.0,125.0
393.0,500.0,107.0
363.0,468.0,105.0
355.0,478.0,123.0
337.0,487.0,150.0
356.0,476.0,120.0
307.0,489.0,182.0
351.0,476.0,125.0
361.0,513.0,152.0
333.0,451.0,118.0
368.0,435.0,67.0
373.0,487.0,114.0
350.0,475.0,125.0
333.0,459.0,126.0
344.0,512.0,168.0
339.0,470.0,131.0
365.0,507.0,142.0
332.0,482.0,150.0
325.0,528.0,203.0
354.0,491.0,137.0
383.0,513.0,130.0
327.0,474.0,147.0
331.0,502.0,171.0
353.0,447.0,94.0
333.0,489.0,156.0
338.0,484.0,146.0
346.0,467.0,121.0
322.0,500.0,178.0
359.0,492.0,133.0
348.0,502.0,154.0
354.0,497.0,143.0
296.0,470.0,174.0
353.0,475.0,122.0
343.0,470.0,127.0
357.0,471.0,114.0
349.0,525.0,176.0
327.0,508.0,181.0
339.0,502.0,163.0
371.0,474.0,103.0
348.0,463.0,115.0
331.0,496.0,165.0
334.0,506.0,172.0
323.0,505.0,182.0
369.0,514.0,145.0
312.0,449.0,137.0
373.0,508.0,135.0
343.0,491.0,148.0
330.0,507.0,177.0
371.0,468.0,97.0
378.0,502.0,124.0
309.0,462.0,153.0
381.0,491.0,110.0
348.0,478.0,130.0
343.0,479.0,136.0
356.0,440.0,84.0
357.0,485.0,128.0
354.0,465.0,111.0
348.0,494.0,146.0
302.0,496.0,194.0
359.0,474.0,115.0
343.0,476.0,133.0
321.0,468.0,147.0
359.0,481.0,122.0
360.0,464.0,104.0
329.0,456.0,127.0
370.0,503.0,133.0
353.0,452.0,99.0
383.0,470.0,87.0
343.0,474.0,131.0
340.0,491.0,151.0
328.0,528.0,200.0
400.0,463.0,63.0
323.0,496.0,173.0
365.0,507.0,142.0
361.0,479.0,118.0
340.0,503.0,163.0
359.0,479.0,120.0
356.0,482.0,126.0
357.0,469.0,112.0
349.0,481.0,132.0
369.0,489.0,120.0
353.0,466.0,113.0
370.0,485.0,115.0
366.0,511.0,145.0
362.0,495.0,133.0
343.0,484.0,141.0
388.0,504.0,116.0
346.0,502.0,156.0
376.0,524.0,148.0
337.0,523.0,186.0
319.0,521.0,202.0
338.0,473.0,135.0
332.0,498.0,166.0
374.0,463.0,89.0
344.0,446.0,102.0
345.0,454.0,109.0
322.0,484.0,162.0
380.0,495.0,115.0
382.0,490.0,108.0
341.0,507.0,166.0
386.0,443.0,57.0
348.0,484.0,136.0
328.0,510.0,182.0
367.0,516.0,149.0
345.0,475.0,130.0
339.0,485.0,146.0
331.0,461.0,130.0
341.0,463.0,122.0
363.0,525.0,162.0
369.0,491.0,122.0
338.0,536.0,198.0
364.0,439.0,75.0
362.0,481.0,119.0
374.0,454.0,80.0
331.0,500.0,169.0
319.0,478.0,159.0
319.0,472.0,153.0
333.0,447.0,114.0
351.0,477.0,126.0
364.0,461.0,97.0
337.0,486.0,149.0
315.0,475.0,160.0
363.0,509.0,146.0
363.0,472.0,109.0
334.0,500.0,166.0
389.0,498.0,109.0
372.0,458.0,86.0
360.0,476.0,116.0
385.0,492.0,107.0
356.0,495.0,139.0
358.0,509.0,151.0
363.0,492.0,129.0
366.0,497.0,131.0
365.0,437.0,72.0
367.0,509.0,142.0
343.0,493.0,150.0
329.0,492.0,163.0
356.0,446.0,90.0
325.0,470.0,145.0
344.0,473.0,129.0
337.0,444.0,107.0
5.0,10.0,5.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
